src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:04:29,6.238604,1576709.629269625,1660.3073379877935,1145.4485650956528,514.8587728921407,7146,3212,9612039,224428,1417,83,1345.0936188077246,244.66938468927535,110,66,69.8717310087173,1.0434449922864286,1417,66,949.6492566132458,623.8614024787315,389203.0495027299,142920,64240,20,7146,0.0006023483634257023,0.026245,-3.6e-05,0.0014523925856844357,6.238604,0.051857,0.0,0.0008731426172148355,0.0038599970954653747,6.211918,0.052444,1.4e-05,0.0019345742759265027,0.005463352785344099,0,0,0,0,0,0,0,0,0,0,0,0.44948222781975933,949.6492566132458,0,0,0,0,0,0,0,0,0,0,27087.096875,20.803125,436.64814814814815,15.679012345679013,3788360.452040120155924733406,35273.35013800273761528277472,1345.0936188077246,69.8717310087173,0,7146,3212,9612039,224428
10.42.0.42,104.16.230.132,54740,443,6,2025-07-11 09:04:30,0.017014,11637.475020571293,176.32537909956505,117.55025273304337,58.77512636652168,2,1,132,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,0.008507,0.017014,0.0,0.008507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,66.0,590,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,1,132,66
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:04:35,6.416566,1533029.9727299616,1612.0772388221362,1112.1213434101667,499.95589541196955,7136,3208,9612655,224133,1417,92,1347.0648822869955,243.205542026854,76,66,69.86689526184539,0.7490984350131469,1417,66,950.9655839133798,624.3458458908146,389807.7352811169,142720,64160,20,7136,0.0006203627574204776,0.025694,-5.1e-05,0.0016033284845670792,6.416566,0.054261,0.0,0.0008993084793272601,0.004093002506972048,6.413735,0.054468,6e-06,0.001999917368256938,0.0057628933682787415,0,0,0,0,0,0,0,0,0,0,0,0.4495515695067265,950.9655839133798,0,0,0,0,0,0,0,0,0,0,28625.748344370862,21.94701986754967,443.3478260869565,15.919254658385093,3731340.977316232565266276914,35525.12524548912183327742535,1347.0648822869955,69.86689526184539,0,7136,3208,9612655,224133
104.16.230.132,10.42.0.42,443,54740,6,2025-07-11 09:04:36,0.019683,28044.505410760557,355.63684397703605,203.22105370116344,152.41579027587258,4,3,330,222,105,54,82.5,22.89650628371062,90,66,74.0,11.313708498984761,105,54,78.85714285714286,19.290475602731828,372.12244897959187,80,60,20,2,0.0032805,0.01446,0.0,0.0050576985131579365,0.019683,0.018208,0.0,0.006561,0.008257657577465093,0.002149,0.002054,9.5e-05,0.0010745,0.0009795,2,1,0,0,2,0,1,3,6,0,0,0.75,78.85714285714286,16,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.5,74.0,0,4,3,330,222
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:04:42,5.285755,1860822.1531266584,1962.0659678702475,1351.5571569246022,610.5088109456455,7144,3227,9610230,225620,1417,88,1345.2169652855544,243.59455755245838,110,66,69.91633095754571,0.9704990519495301,1417,66,948.39938289461,624.0774352893247,389472.64523730124,142880,64540,20,7144,0.0005097090646094504,0.020294,-5e-05,0.001246786639842237,5.285755,0.048922,0.0,0.0007399909001819964,0.0034702981266103695,5.2654630000000004,0.046526,6e-06,0.0016321955982641042,0.004714057859099641,0,0,0,0,0,0,0,0,0,0,0,0.4517077267637178,948.39938289461,0,0,0,0,0,0,0,0,0,0,25911.129909365558,19.87311178247734,445.8076923076923,15.967948717948717,4433140.430423662756919590707,41257.84641231862262649920535,1345.2169652855544,69.91633095754571,0,7144,3227,9610230,225620
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:04:47,4.92111,1998797.832196395,2110.4994604875733,1454.14347576055,656.355984727023,7156,3230,9610279,226025,1417,89,1342.967998882057,247.0697008332581,110,66,69.97678018575851,0.9817622548541536,1417,66,947.0733679953784,623.936958468592,389297.32814303756,143120,64600,20,7156,0.00047385710158883007,0.023003,-5.7e-05,0.001150370936050311,4.92111,0.050589,0.0,0.0006877861635220127,0.0034482580067590977,4.881709,0.057609,8e-06,0.0015118330752554973,0.0045983925299736455,0,0,0,0,0,0,0,0,0,0,0,0.451369480156512,947.0733679953784,0,0,0,0,0,0,0,0,0,0,28768.328903654485,22.119601328903656,531.4558823529412,19.00735294117647,4685453.897128807321181505283,42919.33163226829718718583789,1342.967998882057,69.97678018575851,0,7156,3230,9610279,226025
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:04:52,4.370493,2250569.2149604177,2366.5522402163783,1635.971044914155,730.5811953022234,7150,3193,9612506,223591,1417,89,1344.4064335664336,247.00708772256448,110,66,70.02536799248355,0.9810201955390017,1417,66,950.9907183602436,623.5087561644388,388763.16901372554,143000,63860,20,7150,0.00042258770063817436,0.02059,-7.3e-05,0.0010888162366228672,4.370493,0.047522,0.0,0.0006113432647922786,0.003064678170897808,4.329057,0.052303,1.3e-05,0.0013562208646616541,0.004158544462521735,0,0,0,0,0,0,0,0,0,0,0,0.4465734265734266,950.9907183602436,0,0,0,0,0,0,0,0,0,0,23447.78947368421,18.01662049861496,440.248322147651,15.704697986577182,5434346.352546607936076876211,46764.07727261709732933539219,1344.4064335664336,70.02536799248355,0,7150,3193,9612506,223591
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:04:56,4.468508,2201569.740951566,2297.858703620985,1599.4152858179957,698.4434178029893,7147,3121,9619144,218588,1417,107,1345.8995382678047,243.1055717102524,76,66,70.03780839474527,0.6648444466424868,1417,66,958.096221269965,620.9095516276373,385528.6713024335,142940,62420,20,7147,0.00043521642154475504,0.025458,-0.000136,0.0011655853506347905,4.468508,0.052073,0.0,0.0006253159809683739,0.0033068400434311976,4.461618,0.051568,7e-06,0.0014300057692307692,0.0045588278146423186,0,0,0,0,0,0,0,0,0,0,0,0.4366867217014132,958.096221269965,0,0,0,0,0,0,0,0,0,0,29471.428571428572,22.608843537414966,531.2461538461539,18.953846153846154,5229022.444495271936807077279,46732.63360470317246251381266,1345.8995382678047,70.03780839474527,0,7147,3121,9619144,218588
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:01,4.366108,2252757.3756764606,2375.800140537064,1638.9883163678041,736.8118241692601,7156,3217,9610467,225315,1417,88,1342.9942705422025,247.99892565815307,110,66,70.03885607709046,0.9851466031855418,1417,66,948.2099681866384,623.7930267011056,389117.74016092636,143120,64340,20,7156,0.0004209462977246433,0.021874,-4.3e-05,0.0010594427575504094,4.366108,0.04825,0.0,0.0006102177498252969,0.003217383818878289,4.340378,0.048531,1.2e-05,0.0013496200248756217,0.004435283230047804,0,0,0,0,0,0,0,0,0,0,0,0.44955282280603687,948.2099681866384,0,0,0,0,0,0,0,0,0,0,31200.057142857142,23.985714285714284,607.2521008403361,21.65546218487395,5306651.099870674914152805273,45850.49906189941099846008108,1342.9942705422025,70.03885607709046,0,7156,3217,9610467,225315
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:05,4.400005,2235368.1416271115,2354.9973238666776,1627.2708781012748,727.7264457654026,7160,3202,9611238,224393,1417,96,1342.3516759776537,249.92010803898717,110,66,70.079013116802,1.006383386564172,1417,66,949.2019880331982,623.5272905133847,388786.2820149629,143200,64040,20,7160,0.0004246535083486149,0.021181,-0.00016,0.0010743737394247595,4.391143,0.047857,0.0,0.0006133737952227964,0.0031478798281904903,4.385284,0.051243,8e-06,0.001369973133395814,0.004219325941437854,0,0,0,0,0,0,0,0,0,0,0,0.4472067039106145,949.2019880331982,0,0,0,0,0,0,0,0,0,0,27538.57053291536,21.178683385579937,484.2384105960265,17.24503311258278,5247842.273283376663098333078,46562.57163962403525306299193,1342.3516759776537,70.079013116802,0,7160,3202,9611238,224393
198.41.192.167,10.42.0.42,7844,58013,17,2025-07-11 09:05:10,5.670675,1734286.3063039233,1837.1710598826419,577.8853487459605,1259.2857111366811,3277,7141,229158,9605416,111,66,69.929203539823,1.072241828733429,1417,95,1345.1079680716987,243.9196775504005,1417,66,943.9982722211557,625.6036479742558,391379.9243586965,65540,142820,20,3277,0.0005443288854756648,0.026657,-0.000323,0.0013489747875922665,5.654458,0.048779,0.0,0.0017260250305250306,0.004878714258638672,5.645201,0.049705,1.6e-05,0.0007906443977591036,0.0036756396960757423,0,0,0,0,0,0,0,0,0,0,0,2.179127250534025,943.9982722211557,0,0,0,0,0,0,0,0,0,0,460.9337748344371,16.503311258278146,27376.797427652735,21.012861736334404,38995.60857487665574880017391,4174847.504167892517407080514,69.929203539823,1345.1079680716987,0,3277,7141,229158,9605416
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:15,7.044134,1396403.163256122,1471.1531609137476,1014.1771862942983,456.97597461944935,7144,3219,9611993,224458,1417,88,1345.4637458006719,243.43320588881468,111,66,69.72910841876359,1.1079904847557882,1417,66,949.1895204091479,623.9872495479141,389360.0875983708,142880,64380,20,7144,0.0006797960818374832,0.030379,-2.3e-05,0.0016524760731033913,7.044134,0.056018,0.0,0.0009861590368192637,0.004218870310134327,7.032534,0.051716,1.4e-05,0.0021853741454319455,0.0057691872730072,0,0,0,0,0,0,0,0,0,0,0,0.4505879059350504,949.1895204091479,0,0,0,0,0,0,0,0,0,0,25508.423880597016,19.561194029850746,404.78823529411767,14.6,3427429.472616893201391295419,31496.53150934725733838884078,1345.4637458006719,69.72910841876359,0,7144,3219,9611993,224458
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:22,7.414942,1326414.1513177042,1403.5173842222907,963.055408929699,440.46197529259166,7141,3266,9607672,227612,1417,89,1345.423890211455,243.77055894018815,110,66,69.69136558481323,1.0653618490492296,1417,66,945.0642836552321,625.4914087737096,391239.5024497199,142820,65320,20,7141,0.0007125534307130502,0.03008,-0.000109,0.0016251121430809424,7.414942,0.056786,0.0,0.0010385072829131653,0.004269318713560533,7.413407,0.056287,8e-06,0.0022705687595712103,0.005932657919708999,0,0,0,0,0,0,0,0,0,0,0,0.45735891331746253,945.0642836552321,0,0,0,0,0,0,0,0,0,0,25920.867069486405,19.900302114803626,394.48333333333335,14.261111111111111,3270634.719445275675345987950,31160.27219983438412088642674,1345.423890211455,69.69136558481323,0,7141,3266,9607672,227612
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:30,5.71106,1722334.732956754,1813.3236211841586,1250.2057411408741,563.1178800432845,7140,3216,9611617,224740,1417,92,1346.1648459383753,241.91353786137418,111,66,69.8818407960199,1.043384082116119,1417,66,949.8220355349556,623.7841984587012,389106.7262467643,142800,64320,20,7140,0.0005515219700627716,0.027623,-2.6e-05,0.0014217747096966385,5.71106,0.052446,0.0,0.0007999803894102815,0.003801411792011799,5.673608,0.057038,7e-06,0.00176473032659409,0.00513610312625669,0,0,0,0,0,0,0,0,0,0,0,0.4504201680672269,949.8220355349556,0,0,0,0,0,0,0,0,0,0,27654.81877022654,21.20064724919094,474.88965517241377,17.03448275862069,4199311.723502141097173476538,38873.01616872240503606504071,1346.1648459383753,69.8818407960199,0,7140,3216,9611617,224740
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:35,4.74707,2072062.1351696942,2177.975045659744,1505.3496156576584,672.6254300020855,7146,3193,9612814,223410,1417,119,1345.202071088721,243.93921160847884,76,66,69.96868149076104,0.6791762270177764,1417,66,951.3709256214335,623.0993147331452,388252.75602091517,142920,63860,20,7146,0.00045918146643451343,0.019198,-3e-05,0.0010908994410124757,4.74707,0.047097,0.0,0.0006643904828551436,0.0032516494035495763,4.732975,0.045984,1.5e-05,0.0014827615914786967,0.0044797601426113534,0,0,0,0,0,0,0,0,0,0,0,0.4468233977050098,951.3709256214335,0,0,0,0,0,0,0,0,0,0,27030.83860759494,20.740506329113924,439.1548387096774,15.709677419354838,4708987.256356936674303884838,43087.01781171449857988622632,1345.202071088721,69.96868149076104,0,7146,3193,9612814,223410
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:40,4.439864,2215496.690889631,2332.278646372952,1610.4096882246843,721.8689581482676,7150,3205,9611998,224506,1417,132,1344.3353846153846,246.06214626563767,111,66,70.04867394695788,1.0236527029456408,1417,66,949.92795750845,623.5686943607727,388837.91658679873,143000,64100,20,7150,0.0004287369132702338,0.023904,-0.000437,0.0011066929711393769,4.439864,0.047332,0.0,0.0006210468597006574,0.0030904181499868846,4.401576,0.048342,1.4e-05,0.0013737752808988762,0.004176046181548424,0,0,0,0,0,0,0,0,0,0,0,0.44825174825174824,949.92795750845,0,0,0,0,0,0,0,0,0,0,23575.00277777778,18.1,402.675,14.375,5341784.811759855739727277591,46804.27244811451311657262661,1344.3353846153846,70.04867394695788,0,7150,3205,9611998,224506
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:45,4.469272,2200857.320834355,2314.247152556389,1598.2468733162805,716.0002792401089,7143,3200,9612176,224054,1418,90,1345.677726445471,244.2823584712282,76,66,70.016875,0.6579059464505546,1418,66,951.0035772986561,623.6299405128143,388914.30270401627,142860,64000,20,7143,0.00043214126861342104,0.026282,-4.5e-05,0.0010499920406825327,4.469272,0.0523,0.0,0.0006257731727807337,0.0031663140276634283,4.455651,0.054242,1.3e-05,0.0013928261956861517,0.004134475125391042,0,0,0,0,0,0,0,0,0,0,0,0.44799104017919644,951.0035772986561,0,0,0,0,0,0,0,0,0,0,24859.736994219653,19.066473988439306,480.8041958041958,17.16083916083916,5154061.545762646865667348964,44330.20798543366942321405775,1345.677726445471,70.016875,0,7143,3200,9612176,224054
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:49,4.744467,2073249.5346684884,2178.959196048787,1506.3862811144013,672.5729149343856,7147,3191,9613003,223461,1417,88,1345.0402966279557,245.94460079899272,111,66,70.02851770604826,1.1584584480209748,1417,66,951.4861675372413,623.4737968860887,388719.57540355576,142940,63820,20,7147,0.00045897707265163976,0.175141,-1.6e-05,0.002668025828831318,4.744467,0.183702,0.0,0.0006639332493702772,0.004420340373459356,4.733626,0.175141,1.2e-05,0.0014838952978056426,0.006085617104453377,0,0,0,0,0,0,0,0,0,0,0,0.4464810409962222,951.4861675372413,0,0,0,0,0,0,0,0,0,0,23921.84985835694,18.36827195467422,398.3393939393939,14.212121212121213,5459667.418810492083093574019,44527.51755329671371934778426,1345.0402966279557,70.02851770604826,0,7147,3191,9613003,223461
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:54,4.297054,2289422.0086598867,2396.060184489187,1663.6979660949105,732.3622183942766,7149,3147,9617363,220407,1418,100,1345.273884459365,243.37803183053967,76,66,70.0371782650143,0.5247754806108137,1418,66,955.4943667443667,621.4992695433024,386261.3420428585,142980,62940,20,7149,0.00041739222923749394,0.022356,-1e-06,0.001111676847088851,4.297054,0.047386,0.0,0.0006011547285954113,0.003241752447866722,4.294758,0.052108,1.4e-05,0.0013651487603305785,0.00451723474872329,0,0,0,0,0,0,0,0,0,0,0,0.44020142677297525,955.4943667443667,0,0,0,0,0,0,0,0,0,0,29115.95,22.35,506.95652173913044,18.079710144927535,5462794.855903121968730905545,47133.99569757437786292199782,1345.273884459365,70.0371782650143,0,7149,3147,9617363,220407
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:05:58,3.984108,2469039.4939093017,2592.8011991642798,1793.1240819776974,799.6771171865823,7144,3186,9613671,223249,1418,154,1345.6986282194848,241.9574147614176,111,66,70.07187696170747,1.1501439872425283,1418,66,952.2671829622459,622.5520853637917,387571.0989908058,142880,63720,20,7144,0.0003857140091005906,0.020282,-4.8e-05,0.000936328664266272,3.984108,0.048178,0.0,0.0005577639647207056,0.002945106406337696,3.981035,0.046039,7e-06,0.0012499324960753534,0.003922894840685767,0,0,0,0,0,0,0,0,0,0,0,0.44596864501679734,952.2671829622459,0,0,0,0,0,0,0,0,0,0,26255.365030674846,20.13803680981595,485.18840579710144,17.282608695652176,5609208.953502393297717847762,48572.79862339831131249424179,1345.6986282194848,70.07187696170747,0,7144,3186,9613671,223249
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:02,4.03934,2435332.0096847503,2544.970217906886,1771.5765446830421,773.3936732238435,7156,3124,9618310,218824,1418,106,1344.0902738960312,245.4872271927679,76,66,70.04609475032011,0.4785281919166274,1418,66,956.9196498054474,620.742903542771,385321.75229871,143120,62480,20,7156,0.00039295505399357915,0.021881,-5.7e-05,0.0009531578071621271,4.03934,0.047436,0.0,0.0005645478686233405,0.0030253458220782493,4.017997,0.047246,7e-06,0.0012865824527697727,0.004074101541169692,0,0,0,0,0,0,0,0,0,0,0,0.43655673560648406,956.9196498054474,0,0,0,0,0,0,0,0,0,0,27567.804416403786,21.19558359621451,534.3410852713179,19.05426356589147,5645862.863389277310967801956,46405.94599325420602274180844,1344.0902738960312,70.04609475032011,0,7156,3124,9618310,218824
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:06,3.943721,2494487.8200055226,2605.6609988384066,1810.98003636667,794.6809624717367,7142,3134,9617997,219567,1417,93,1346.681181741809,242.73397257262639,111,66,70.05966815571155,0.8779803023176537,1417,66,957.3339820942001,621.6174745927741,386408.2847190982,142840,62680,20,7142,0.00038380807785888077,0.022914,-3.4e-05,0.0009839003008425236,3.943721,0.050399,0.0,0.0005522645287774821,0.002881640858315304,3.932995,0.047151,8e-06,0.0012553447175231408,0.003963241039650176,0,0,0,0,0,0,0,0,0,0,0,0.43881265751890225,957.3339820942001,0,0,0,0,0,0,0,0,0,0,25067.79190751445,19.23699421965318,446.6513157894737,15.914473684210526,5743246.097704875046434216373,47943.72538939138000192082799,1346.681181741809,70.05966815571155,0,7142,3134,9617997,219567
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:10,4.269672,2304211.8926231335,2393.8606993698813,1671.3227620294956,722.5379373403858,7136,3085,9622116,216113,1417,101,1348.3906950672647,238.8227029744432,111,66,70.05283630470016,0.8850253743459924,1417,66,962.550533215928,619.824764738733,384182.7389834257,142720,61700,20,7136,0.00041776800391389433,0.161562,-4.3e-05,0.0019471173610002407,4.269672,0.161562,0.0,0.0005984123335669236,0.0035874188660345295,4.246968,0.204071,6e-06,0.0013770972762645914,0.005616130179595998,0,0,0,0,0,0,0,0,0,0,0,0.43231502242152464,962.550533215928,0,0,0,0,0,0,0,0,0,0,27866.041666666668,21.346153846153847,521.984496124031,18.612403100775193,5251569.876729340929627965188,50018.71913571076261164627370,1348.3906950672647,70.05283630470016,0,7136,3085,9622116,216113
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:14,3.939846,2497095.0641217954,2603.1474326661496,1814.7917456672164,788.3556869989334,7150,3106,9620603,217567,1417,128,1345.5388811188811,246.36131311581104,76,66,70.04732775273663,0.5011393394933212,1417,66,959.259945397816,621.1256755402128,385797.10481528565,143000,62120,20,7150,0.00038418283764017554,0.019924,-3.6e-05,0.0009340410568455631,3.939846,0.046028,0.0,0.000551104490138481,0.0029238580080080097,3.933429,0.048616,6e-06,0.0012668048309178743,0.003920726729923103,0,0,0,0,0,0,0,0,0,0,0,0.4344055944055944,959.259945397816,0,0,0,0,0,0,0,0,0,0,28634.6501650165,21.986798679867988,520.8091603053435,18.572519083969464,5743748.030536938520976271115,47147.06559168095397035013050,1345.5388811188811,70.04732775273663,0,7150,3106,9620603,217567
198.41.192.167,10.42.0.42,7844,58013,17,2025-07-11 09:06:18,3.8741,2538764.8744224464,2666.4257504968896,820.5776825585298,1845.84806793836,3179,7151,222735,9612694,111,66,70.06448568732306,0.8728148347714049,1417,104,1344.2447210180394,246.00632109344286,1417,66,952.1228460793805,622.711251947378,387769.3033018709,63580,143020,20,3179,0.00037505150547003583,0.019935,-0.000116,0.0009624941698884872,3.8562440000000002,0.048508,0.0,0.0012134185022026431,0.003762454470134341,3.87369,0.047399,1.5e-05,0.0005417748251748251,0.0028441162768089463,0,0,0,0,0,0,0,0,0,0,0,2.249449512425291,952.1228460793805,0,0,0,0,0,0,0,0,0,0,401.9815950920245,14.325153374233128,22190.043927648578,17.04909560723514,49007.40612205516521291665981,5960366.469434852770210477000,70.06448568732306,1344.2447210180394,0,3179,7151,222735,9612694
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:22,4.23715,2321633.1732414477,2441.97160827443,1687.6910187272106,754.2805895472193,7151,3196,9613189,223919,1417,95,1344.313942105999,244.419965615867,111,66,70.06226533166458,0.8645082954652715,1417,66,950.7207886343867,622.8238684556336,387909.5711180404,143020,63920,20,7151,0.00040953643920355694,0.022758,-8.2e-05,0.0010819086904787236,4.23715,0.04795,0.0,0.0005926083916083915,0.0032206063719440324,4.22143,0.048281,1.4e-05,0.0013212613458528952,0.004328402244937867,0,0,0,0,0,0,0,0,0,0,0,0.4469304992308768,950.7207886343867,0,0,0,0,0,0,0,0,0,0,30241.333333333332,23.230240549828178,503.63698630136986,17.945205479452056,5627381.103871729729003857853,47742.31835051332195792136422,1344.313942105999,70.06226533166458,0,7151,3196,9613189,223919
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:26,4.314268,2280172.905345704,2386.7316541299706,1656.1326278293327,730.5990263006378,7145,3152,9616448,220829,1417,100,1345.8989503149055,241.67031051455731,111,66,70.05996192893402,0.8703497159143665,1417,66,955.353695251044,621.5093784735133,386273.9075305328,142900,63040,20,7145,0.000419018648018648,0.021767,-2.7e-05,0.0012020201297116009,4.314268,0.046875,0.0,0.0006039008958566629,0.0033231510802911755,4.30787,0.050539,1.1e-05,0.001367143763884481,0.004407384051602083,0,0,0,0,0,0,0,0,0,0,0,0.441147655703289,955.353695251044,0,0,0,0,0,0,0,0,0,0,32885.428044280445,25.214022140221402,610.7213114754098,21.770491803278688,5773069.570664457272118939361,50146.48605101470110182547262,1345.8989503149055,70.05996192893402,0,7145,3152,9616448,220829
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:31,3.833264,2566707.1195722497,2663.7873102400463,1855.5987795257515,808.1885307142948,7113,3098,9621822,217044,1417,97,1352.7094053142134,228.02503504908404,111,66,70.0593931568754,0.871519020565176,1417,66,963.555577318578,619.6190657357445,383927.7866232369,142260,61960,20,7113,0.00037542380019588633,0.024847,-6.2e-05,0.001041558528169211,3.833264,0.045918,0.0,0.0005389853768278965,0.0028933919253826303,3.830502,0.050014,1.3e-05,0.0012368427510494027,0.003941688330468238,0,0,0,0,0,0,0,0,0,0,0,0.4355405595388725,963.555577318578,0,0,0,0,0,0,0,0,0,0,21577.731829573935,16.466165413533833,477.83076923076925,17.03846153846154,6149016.708983712401215588385,49115.00016604124464516986019,1352.7094053142134,70.0593931568754,0,7113,3098,9621822,217044
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:35,3.621554,2716284.501073296,2841.8739579749467,1968.7681034163786,873.1058545585679,7130,3162,9615626,221545,1418,100,1348.6151472650772,239.6735490060199,111,66,70.06483238456673,0.8729741817125475,1418,66,955.8075204041975,622.6731493511222,387721.850922845,142600,63240,20,7130,0.0003519072976387134,0.021206,-2.5e-05,0.0009286278475734443,3.621554,0.046139,0.0,0.0005080030859868144,0.0026366974971870284,3.59537,0.046653,7e-06,0.0011374153748813667,0.003600008286468581,0,0,0,0,0,0,0,0,0,0,0,0.4434782608695652,955.8075204041975,0,0,0,0,0,0,0,0,0,0,21485.9797979798,16.464646464646464,383.19642857142856,13.654761904761905,6303600.004741527483078673795,53046.52705391831706623708898,1348.6151472650772,70.06483238456673,0,7130,3162,9615626,221545
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:38,3.934344,2500134.202804839,2622.0381339303326,1815.5504450043006,806.4876889260319,7143,3173,9614131,222257,1417,89,1345.9514209715805,242.50198200386998,76,66,70.0463283958399,0.47442958462048807,1417,66,953.5079488173711,622.4372075874942,387428.0773893173,142860,63460,20,7143,0.0003814141541444498,0.020394,-2.9e-05,0.0009646144071127342,3.924864,0.044696,0.0,0.0005495469056286754,0.0030029758071576152,3.933948,0.049729,1.4e-05,0.0012402105926860025,0.00414837091786285,0,0,0,0,0,0,0,0,0,0,0,0.44421111577768446,953.5079488173711,0,0,0,0,0,0,0,0,0,0,26089.744680851065,19.99392097264438,503.51908396946567,17.954198473282442,5862067.175733089112575798242,49026.03483798464131859898857,1345.9514209715805,70.0463283958399,0,7143,3173,9614131,222257
198.41.192.167,10.42.0.42,7844,58013,17,2025-07-11 09:06:42,4.544339,2164618.4406577065,2264.795826191664,691.8497937763887,1572.9460324152753,3144,7148,220362,9616398,111,66,70.08969465648855,0.9343436870846064,1417,89,1345.3270844991605,245.2529390155249,1417,66,955.7675864749319,621.9318201306843,386799.1888910658,62880,142960,20,3144,0.0004415804100670489,0.025019,-1.9e-05,0.0012489474489626071,4.49395,0.059318,0.0,0.0014298281896277442,0.00471065158211699,4.531998,0.050825,1.4e-05,0.0006341119350776549,0.0033982508765645347,0,0,0,0,0,0,0,0,0,0,0,2.2735368956743,955.7675864749319,0,0,0,0,0,0,0,0,0,0,510.0507246376812,18.159420289855074,30636.164912280703,23.477192982456142,44881.73964165769184908023264,5278246.481998009921376176849,70.08969465648855,1345.3270844991605,0,3144,7148,220362,9616398
10.42.0.42,198.41.192.167,58013,7844,17,2025-07-11 09:06:47,4.437986,2216477.474241694,2323.125850329406,1607.7112455965384,715.4146047328675,7135,3175,9614422,222274,1417,106,1347.501331464611,240.10304600983858,76,66,70.00755905511811,0.5075240447124766,1417,66,954.0927255092143,622.6579408355667,387702.91128558805,142700,63500,20,7135,0.0004304942283441653,0.021333,-2.1e-05,0.0010266419535251122,4.437986,0.04708,0.0,0.0006220894308943089,0.0031433251108189384,4.434635,0.051658,9e-06,0.0013971754883427851,0.0042973119654394504,0,0,0,0,0,0,0,0,0,0,0,0.44498948843728103,954.0927255092143,0,0,0,0,0,0,0,0,0,0,30579.531690140844,23.426056338028168,489.94444444444446,17.493055555555557,5120607.992773614731542971226,43788.01862194850228119489802,1347.501331464611,70.00755905511811,0,7135,3175,9614422,222274
