src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:02:53,34.713361,34.482400018828486,0.2592661655551014,0.1728441103700676,0.0864220551850338,6,3,902,295,327,66,150.33333333333334,100.71356523439243,99,97,98.33333333333333,0.9428090415820634,327,66,133.0,85.80986734247602,7363.333333333333,120,60,20,4,4.339170125000001,34.169855,0.0,11.275180217975135,34.713361,34.169855,0.0,6.9426722,13.613777196158681,34.510577999999995,34.341691,0.168887,17.255288999999998,17.086401999999996,4,3,0,0,0,0,0,7,9,0,0,0.5,133.0,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.33333333333334,98.33333333333333,0,6,3,902,295
10.42.0.37,10.42.0.95,35820,443,6,2025-07-10 18:03:10,0.248014,16353.915504769891,104.8327916972429,48.38436539872749,56.4484262985154,12,14,1960,2096,746,66,163.33333333333334,193.41334551220143,588,54,149.71428571428572,154.69344273268274,746,54,156.0,173.77306155752945,30197.076923076922,240,280,20,4,0.00992056,0.067187,0.0,0.016828005590871425,0.24676599999999999,0.120519,0.0,0.02243327272727273,0.03495531103381966,0.246864,0.119951,9e-06,0.01898953846153846,0.03209041863383329,4,7,0,0,2,3,2,11,22,0,0,1.1666666666666667,156.0,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.33333333333334,149.71428571428572,0,12,14,1960,2096
10.42.0.37,10.42.0.95,40856,8800,6,2025-07-10 18:03:31,84.028817,116983.32013885188,121.54163731711229,36.85640367875225,84.68523363836003,3097,7116,204810,9625160,78,66,66.1317403939296,1.25041161053574,1494,69,1352.6082068577853,312.82697108679207,1494,66,962.4958386370313,646.4275145633601,417868.5315845631,61940,142320,20,0,0.008228438797493146,0.249834,0.0,0.017309321964932598,83.987867,0.524261,0.0,0.02712786401808786,0.03657914634216286,84.026372,0.257269,5e-06,0.011809750105411104,0.02307134246583371,0,1723,0,0,0,0,0,1723,10213,0,0,2.297707458831127,962.4958386370313,3069,2187,0,0,0,0,0,0,0,0,0,0,9155504.0,7116.0,0,108959.8870221363359589058540,66.1317403939296,1352.6082068577853,0,3097,7116,204810,9625160
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:03:48,56.565087,33.09461894754975,0.26518124156690503,0.1767874943779367,0.08839374718896835,10,5,1381,491,327,66,138.1,92.93271759719501,99,97,98.2,0.9797958971132712,327,66,124.8,78.1777461941696,6111.759999999999,200,100,20,6,4.040363357142858,42.264749,0.0,11.073619179761316,56.565087000000005,42.264749,0.0,6.285009666666667,13.290809804012168,56.351285,42.436097,0.16145,14.08782125,17.10697234976219,6,5,0,0,0,0,0,11,15,0,0,0.5,124.8,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.1,98.2,0,10,5,1381,491
10.42.0.37,10.42.0.95,55912,443,6,2025-07-10 18:04:10,0.278575,15475.186215561338,104.10122947141703,50.255765951718566,53.84546351969846,14,15,2104,2207,746,66,150.28571428571428,181.90987901054922,588,54,147.13333333333333,149.75974833787023,746,54,148.6551724137931,166.0669320530791,27578.225921521996,280,300,20,4,0.009949107142857145,0.091672,0.0,0.020825761981153615,0.277524,0.183823,0.0,0.021348,0.04808909369557237,0.254258,0.100612,6e-06,0.018161285714285717,0.03274099969550753,4,8,0,0,2,3,2,12,25,0,0,1.0714285714285714,148.6551724137931,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.28571428571428,147.13333333333333,0,14,15,2104,2207
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:04:55,87.751971,112016.19619461312,115.4959812811498,81.39988103515077,34.09610024599903,7143,2992,9631738,197904,1494,102,1348.4163516729666,317.54269385480916,78,66,66.14438502673796,1.308347539803355,1494,66,969.8709422792303,642.7813985438681,413167.926314011,142860,59840,20,7143,0.008659164298401422,0.151104,0.0,0.018022881591263865,87.751971,0.154947,0.0,0.012286750350042005,0.023600536556369053,87.480325,0.397382,6.9e-05,0.029247851889000333,0.037795128042421355,1762,0,0,0,0,0,0,1762,10135,0,0,0.4188716225675487,969.8709422792303,2187,3069,0,0,0,0,0,0,0,0,9159432.0,7142.0,0,0,104378.6469479984671797286468,0,1348.4163516729666,66.14438502673796,0,7143,2992,9631738,197904
10.42.0.37,10.42.0.95,59086,443,6,2025-07-10 18:05:10,0.182578,21853.673498449978,136.92777881234323,60.248222677431016,76.6795561349122,11,14,1894,2096,746,66,172.1818181818182,199.67465272825382,588,54,149.71428571428572,154.69344273268274,746,54,159.6,176.26116985882058,31067.999999999996,220,280,20,4,0.007607416666666668,0.04658,0.0,0.013090991262813354,0.181229,0.104879,0.0,0.0181229,0.031934798172056765,0.18124300000000002,0.054517,8e-06,0.013941769230769233,0.020040263099585086,4,7,0,0,2,3,2,11,21,0,0,1.2727272727272727,159.6,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.1818181818182,149.71428571428572,0,11,14,1894,2096
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:05:16,23.474447,39.404549125268,0.29819658797500104,0.21299756283928648,0.08519902513571459,5,2,729,196,250,66,145.8,85.82866653979893,99,97,98.0,1.0,250,66,132.14285714285714,75.6862481780231,5728.408163265305,100,40,20,3,3.9124078333333334,23.07734,0.0,8.571060326221865,23.474446999999998,23.07734,0.0,5.86861175,9.935796270364202,0,0,0,0,0,3,2,0,0,0,0,0,5,7,0,0,0.4,132.14285714285714,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.8,98.0,0,5,2,729,196
10.42.0.37,10.42.0.95,55834,443,6,2025-07-10 18:06:10,0.297972,13390.51991462285,83.90050071818828,36.91622031600284,46.98428040218544,11,14,1894,2096,746,66,172.1818181818182,199.67465272825382,588,54,149.71428571428572,154.69344273268274,746,54,159.6,176.26116985882058,31067.999999999996,220,280,20,4,0.012415499999999998,0.078639,0.0,0.022821422008718038,0.296868,0.093459,0.0,0.029686800000000003,0.03471186975027418,0.297055,0.150699,9e-06,0.022850384615384616,0.04142482640702398,4,7,0,0,2,3,2,11,21,0,0,1.2727272727272727,159.6,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.1818181818182,149.71428571428572,0,11,14,1894,2096
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:06:23,88.202944,111460.56530720789,116.2659604649931,81.02904138891327,35.236919076079815,7147,3108,9625374,205776,1494,68,1346.7712326850426,315.72421716112694,78,66,66.2084942084942,1.5679479158935332,1494,66,958.6689419795222,644.8548258122003,415837.74637328315,142940,62160,20,7147,0.008601808464989273,0.194669,0.0,0.018033837170752423,88.202944,0.194669,0.0,0.01234298124825077,0.024041321375857638,88.133339,0.32821,7.1e-05,0.028366056968136467,0.03680633257353484,1767,0,0,0,0,0,0,1767,10255,0,0,0.4348677766895201,958.6689419795222,2187,3070,0,0,0,0,0,0,0,0,9152244.0,7146.0,0,0,103763.4752871740879760203922,0,1346.7712326850426,66.2084942084942,0,7147,3108,9625374,205776
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:06:34,55.366222,33.811228803005555,0.27092330771639067,0.1806155384775938,0.0903077692387969,10,5,1381,491,327,66,138.1,92.93271759719502,99,97,98.2,0.9797958971132712,327,66,124.8,78.1777461941696,6111.759999999998,200,100,20,6,3.954730142857143,32.676589,0.0,9.494103105200464,55.366222,32.676589,0.0,6.151802444444445,11.256202421055553,55.199952,32.877411,0.17422,13.799988,13.609590644683715,6,5,0,0,0,0,0,11,15,0,0,0.5,124.8,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.1,98.2,0,10,5,1381,491
10.42.0.37,10.42.0.95,60050,443,6,2025-07-10 18:07:10,0.414467,9786.062581580682,62.731170394747956,28.952847874499057,33.7783225202489,12,14,1960,2096,746,66,163.33333333333334,193.41334551220143,588,54,149.71428571428572,154.69344273268274,746,54,156.0,173.77306155752945,30197.076923076922,240,280,20,4,0.016578680000000002,0.126299,0.0,0.028594546658717985,0.413368,0.178364,0.0,0.037578909090909086,0.05110837897583126,0.41418699999999997,0.126299,9e-06,0.03186053846153846,0.04472180892793786,4,7,0,0,2,3,2,11,22,0,0,1.1666666666666667,156.0,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.33333333333334,149.71428571428572,0,12,14,1960,2096
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:07:51,84.33757,116581.56619878899,118.82011777194909,84.2922080870957,34.527909684853384,7109,2912,9639498,192708,1494,105,1355.956955971304,310.0264253545748,78,66,66.1771978021978,1.447402696304624,1494,66,981.1601636563217,641.1858050494254,411119.2365968798,142180,58240,20,7109,0.008416923153692616,0.204202,0.0,0.01713528392448568,84.33757,0.209914,0.0,0.01186516178953292,0.022856060680651852,84.322371,0.559633,7.5e-05,0.028966805565097904,0.03732194732044984,1684,0,0,0,0,0,0,1684,10021,0,0,0.40962160641440426,981.1601636563217,2187,3069,0,0,0,0,0,0,0,0,9168876.0,7108.0,0,0,108716.3882004188643329420091,0,1355.956955971304,66.1771978021978,0,7109,2912,9639498,192708
10.42.0.37,10.42.0.95,41424,443,6,2025-07-10 18:08:10,0.28312,14866.487708392202,98.89799378355468,45.91692568522182,52.98106809833286,13,15,2038,2171,746,66,156.76923076923077,187.21158488403677,588,54,144.73333333333332,150.60565136216576,746,54,150.32142857142858,168.6994482105102,28459.503826530614,260,300,20,4,0.010485925925925928,0.095486,0.0,0.02453585484162571,0.282046,0.129945,0.0,0.02350383333333334,0.04105476837070479,0.28301,0.11637,7e-06,0.020214999999999993,0.03620412389493771,4,8,0,0,2,3,2,12,24,0,0,1.1538461538461537,150.32142857142858,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.76923076923077,144.73333333333332,0,13,15,2038,2171
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:08:24,0.168495,2118.757233152319,23.73957684204279,17.804682631532092,5.934894210510698,3,1,260,97,97,66,86.66666666666667,14.613540144521982,97,97,97.0,0.0,97,66,89.25,13.423393758658799,180.1875,60,20,20,2,0.056165,0.160636,0.0,0.07394179400492436,0.168495,0.168495,0.0,0.0842475,0.0842475,0,0,0,0,0,2,1,0,0,0,0,0,3,4,0,0,0.3333333333333333,89.25,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.66666666666667,97.0,0,3,1,260,97
10.42.0.37,10.42.0.95,48404,443,6,2025-07-10 18:09:10,0.306609,13013.31663454106,81.53707164499411,35.876311523797405,45.6607601211967,11,14,1894,2096,746,66,172.1818181818182,199.67465272825382,588,54,149.71428571428572,154.69344273268274,746,54,159.6,176.26116985882058,31067.999999999996,220,280,20,4,0.012775375,0.082151,0.0,0.022158480439800957,0.305243,0.122905,0.0,0.030524299999999997,0.04355561785131741,0.273374,0.083818,1.2e-05,0.021028769230769226,0.029263601487576143,4,7,0,0,2,3,2,11,21,0,0,1.2727272727272727,159.6,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.1818181818182,149.71428571428572,0,11,14,1894,2096
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:09:15,91.786302,107089.6722693981,113.54635466194073,78.38860312729452,35.1577515346462,7195,3227,9615975,213390,1494,79,1336.4801945795691,322.1143681163706,78,66,66.1264332197087,1.225240089720616,1494,66,943.136154289004,645.443903113586,416597.8320665001,143900,64540,20,7195,0.008807820938489587,0.178131,0.0,0.01795379213839588,91.786302,0.181092,0.0,0.012758729774812343,0.023952198178676352,91.780809,0.271761,7e-05,0.02845034376937384,0.0361208172291526,1911,0,0,0,0,0,0,1911,10422,0,0,0.44850590687977765,943.136154289004,2187,3033,0,0,0,0,0,0,0,0,9139677.0,7194.0,0,0,99575.60987695092019286276508,0,1336.4801945795691,66.1264332197087,0,7195,3227,9615975,213390
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:09:20,55.349457,26.323654810199855,0.21680429493644354,0.1445361966242957,0.07226809831214785,8,4,1065,392,327,66,133.125,92.49788848941364,99,97,98.0,1.0,327,66,121.41666666666667,77.32017668255952,5978.40972222222,160,80,20,5,5.031768818181819,48.870012,0.0,13.958168054551441,55.349457,48.870012,0.0,7.907065285714287,16.835366455672844,55.174758000000004,49.039126,0.163915,18.391586,21.800404003236594,5,4,0,0,0,0,0,9,12,0,0,0.5,121.41666666666667,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.125,98.0,0,8,4,1065,392
10.42.0.37,10.42.0.95,58930,443,6,2025-07-10 18:10:10,0.478242,8938.98904738605,60.63875611092292,29.27388226044555,31.364873850477373,14,15,2104,2171,746,66,150.28571428571428,181.90987901054922,588,54,144.73333333333332,150.60565136216576,746,54,147.41379310344828,166.47781611381788,27714.86325802616,280,300,20,4,0.017080071428571427,0.096596,0.0,0.026486364787145764,0.45814099999999996,0.171041,0.0,0.035241615384615385,0.05761227337794567,0.45888,0.114863,9e-06,0.03277714285714285,0.044160024933444605,4,8,0,0,2,3,2,12,25,0,0,1.0714285714285714,147.41379310344828,65535,14280,0,0,0,0,0,0,0,0,0,0,630.0,4.0,0,6507.592190889370932754880694,150.28571428571428,144.73333333333332,0,14,15,2104,2171
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:10:47,96.846381,80041.6073368813,92.22853665538624,60.60112870918739,31.62740794619884,5869,3063,7549258,202482,1494,69,1286.293746805248,357.77917287712916,78,66,66.10577864838393,1.121674934262737,1494,66,867.8616211374832,647.7579957563224,419590.4210662478,117380,61260,20,5869,0.010843845146120256,0.144073,0.0,0.019140269051689134,96.846381,0.149575,0.0,0.016504154907975462,0.025770152449212557,96.763612,0.690428,7.4e-05,0.031601440888308296,0.041320133507188266,2000,0,0,0,0,0,0,2000,8932,0,0,0.5218947009712046,867.8616211374832,2187,3066,0,0,0,0,0,0,0,0,7160744.0,5868.0,0,0,73939.20068112818794953215650,0,1286.293746805248,66.10577864838393,0,5869,3063,7549258,202482
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:11:08,73.100234,33.378826119763175,0.24623724186710538,0.16415816124473692,0.08207908062236846,12,6,1850,590,327,66,154.16666666666666,96.53137083640507,99,97,98.33333333333333,0.9428090415820634,327,66,135.55555555555554,83.09781533578513,6905.246913580247,240,120,20,7,4.3000137647058825,40.00292,0.0,10.158808700636904,73.100234,40.00292,0.0,6.6454758181818185,11.996217942855617,72.909163,40.175555,0.170086,14.581832600000002,14.366674561638746,7,6,0,0,0,0,0,13,18,0,0,0.5,135.55555555555554,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.16666666666666,98.33333333333333,0,12,6,1850,590
10.42.0.37,10.42.0.95,52928,443,6,2025-07-10 18:11:10,0.209455,19679.644792437517,128.90597025614093,62.06583753073453,66.8401327254064,13,14,2026,2096,746,66,155.84615384615384,187.62681707369848,588,54,149.71428571428572,154.69344273268274,746,54,152.66666666666666,171.36964595737356,29367.55555555556,260,280,20,4,0.008055961538461538,0.086146,0.0,0.018247851092622405,0.20874199999999998,0.137088,0.0,0.017395166666666666,0.036507734180201076,0.208225,0.086146,1.3e-05,0.016017307692307695,0.0284795652094745,4,7,0,0,2,3,2,11,23,0,0,1.0769230769230769,152.66666666666666,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.84615384615384,149.71428571428572,0,13,14,2026,2096
10.42.0.37,10.42.0.95,41654,443,6,2025-07-10 18:12:10,0.259159,15905.293661420212,104.18314625384417,50.162255603702754,54.020890650141425,13,14,2026,2096,746,66,155.84615384615384,187.62681707369848,588,54,149.71428571428572,154.69344273268274,746,54,152.66666666666666,171.36964595737356,29367.55555555556,260,280,20,4,0.009967653846153845,0.108254,0.0,0.022630268955440232,0.257572,0.187974,0.0,0.021464333333333332,0.05073097981071877,0.25807,0.108254,9e-06,0.019851538461538462,0.03302667197331781,4,7,0,0,2,3,2,11,23,0,0,1.0769230769230769,152.66666666666666,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.84615384615384,149.71428571428572,0,13,14,2026,2096
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:12:24,24.968555,82474.61657272518,94.99949035897352,61.917880309853736,33.08161004911978,1546,826,2004648,54624,1494,69,1296.6675291073739,348.70155852045355,78,66,66.13075060532688,1.2457574174489887,1494,66,868.1585160202361,650.3285868124311,422927.2708254538,30920,16520,20,1546,0.010530811893715733,0.140902,0.0,0.018637700544054406,24.968555,0.154278,0.0,0.016160877022653723,0.024970915260647854,24.962237000000002,0.4835,8.5e-05,0.030257256969696972,0.039110441110015964,519,0,0,0,0,0,0,519,2372,0,0,0.5342820181112549,868.1585160202361,2187,3069,0,0,0,0,0,0,0,0,1901184.0,1545.0,0,0,76143.13283247668917965016398,0,1296.6675291073739,66.13075060532688,0,1546,826,2004648,54624
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:12:49,91.579004,74083.49844031935,86.76661301099104,56.781574082199015,29.98503892879202,5200,2746,6602957,181536,1494,69,1269.7994230769232,373.73572156885166,78,66,66.10924981791698,1.1397641388852124,1494,66,853.8249433677322,647.3623650249295,419078.0316506701,104000,54920,20,5200,0.011526621019509124,0.152918,0.0,0.019705349162041568,91.554288,0.157152,0.0,0.01760998038084247,0.0264884155862748,91.57502,0.288421,6.4e-05,0.03336066302367942,0.03757614932994127,1912,0,0,0,0,0,0,1912,7946,0,0,0.5280769230769231,853.8249433677322,2187,3069,0,0,0,0,0,0,0,0,6258329.0,5199.0,0,0,68356.48156643411393248997797,0,1269.7994230769232,66.10924981791698,0,5200,2746,6602957,181536
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:13:00,110.683321,8.519802184106853,0.09938263417303858,0.06324349447375183,0.03613913969928676,7,4,586,357,97,66,83.71428571428571,15.341021438467198,97,66,89.25,13.423393758658799,97,66,85.72727272727273,14.912416480545875,222.3801652892562,140,80,20,4,11.068332100000001,55.036049,0.0,21.974401697019502,110.68332099999999,55.036049,0.0,18.447220166666668,25.858825602813774,110.513592,55.245359,0.101789,36.837863999999996,25.976347725043066,4,3,0,0,0,0,0,7,11,0,0,0.5714285714285714,85.72727272727273,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.71428571428571,89.25,0,7,4,586,357
10.42.0.37,10.42.0.95,58382,443,6,2025-07-10 18:13:10,0.199132,20368.398851013397,130.56665930136793,60.26153506216981,70.30512423919812,12,14,1960,2096,746,66,163.33333333333334,193.41334551220143,588,54,149.71428571428572,154.69344273268274,746,54,156.0,173.77306155752945,30197.076923076922,240,280,20,4,0.00796528,0.059802,0.0,0.013936182000878147,0.195044,0.123825,0.0,0.017731272727272727,0.03409012516335035,0.198136,0.070204,1.3e-05,0.015241230769230774,0.020603147280690456,4,7,0,0,2,3,2,11,22,0,0,1.1666666666666667,156.0,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.33333333333334,149.71428571428572,0,12,14,1960,2096
10.42.0.37,10.42.0.95,60048,443,6,2025-07-10 18:14:10,0.342403,11652.935283861414,73.01337897156274,32.125886747487606,40.88749222407514,11,14,1894,2096,746,66,172.1818181818182,199.67465272825382,588,54,149.71428571428572,154.69344273268274,746,54,159.6,176.26116985882058,31067.999999999996,220,280,20,4,0.014266791666666667,0.133099,0.0,0.02943982112431387,0.335845,0.17001,0.0,0.0335845,0.0564594802070476,0.34125,0.14692,6e-06,0.02625,0.042624746295658246,4,7,0,0,2,3,2,11,21,0,0,1.2727272727272727,159.6,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.1818181818182,149.71428571428572,0,11,14,1894,2096
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:14:21,41.669656,72583.36857880467,85.45786891065286,55.70000385892314,29.757865051729727,2321,1240,2942564,81960,1494,68,1267.8000861697544,370.65678705124674,78,66,66.09677419354838,1.0732777264267177,1494,66,849.3468126930637,645.9877143749493,417300.127123371,46420,24800,20,2321,0.011704959550561798,0.14093,0.0,0.02015755299941455,41.669656,0.158438,0.0,0.017961058620689654,0.027211627180718644,41.595393,0.321164,6.3e-05,0.033571745762711866,0.0379707923662283,856,0,0,0,0,0,0,856,3561,0,0,0.5342524773804395,849.3468126930637,2187,3071,0,0,0,0,0,0,0,0,2788295.0,2320.0,0,0,66914.27930194576120330822985,0,1267.8000861697544,66.09677419354838,0,2321,1240,2942564,81960
10.42.0.95,10.42.0.37,8800,40856,6,2025-07-10 18:15:02,14.625678,63563.480612659456,79.92791855529705,50.39082632613681,29.537092229160248,737,432,901135,28524,1494,99,1222.706919945726,393.72433291839224,78,66,66.02777777777777,0.5766816525562971,1494,66,795.2600513259196,639.8752477752837,409440.3327154807,14740,8640,20,737,0.012521984589041097,0.1303,0.0,0.020366420948163086,14.625678,0.142884,0.0,0.019871845108695656,0.027898918759542497,14.47642,0.258902,8e-05,0.03358798143851508,0.03793931436898298,305,0,0,0,0,0,0,305,1169,0,0,0.5861601085481682,795.2600513259196,2187,3069,0,0,0,0,0,0,0,0,851065.0,736.0,0,0,58189.78101391265416892126300,0,1222.706919945726,66.02777777777777,0,737,432,901135,28524
10.42.0.95,13.200.116.157,57997,443,6,2025-07-10 18:15:05,0.338442,3838.1761128937897,23.637728177944815,14.77358011121551,8.864148066729307,5,3,1035,264,327,66,207.0,118.59679590950171,99,66,88.0,15.556349186104045,327,66,162.375,110.45580281270875,12200.484375,100,60,20,3,0.04834885714285714,0.166899,0.0,0.07426072430763032,0.338442,0.169693,0.0,0.0846105,0.08451398752425542,0.166418,0.165974,0.000444,0.083209,0.082765,3,2,0,0,0,0,0,5,8,0,0,0.6,162.375,5283,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.0,88.0,0,5,3,1035,264
10.42.0.37,10.42.0.95,40012,443,6,2025-07-10 18:15:10,0.209008,19721.733139401364,129.18165811834953,62.19857613105719,66.98308198729235,13,14,2026,2096,746,66,155.84615384615384,187.62681707369848,588,54,149.71428571428572,154.69344273268274,746,54,152.66666666666666,171.36964595737356,29367.55555555556,260,280,20,4,0.008038769230769231,0.05302,0.0,0.016237802116115658,0.207972,0.107218,0.0,0.017331,0.031473843155865155,0.208864,0.079321,1.3e-05,0.01606646153846154,0.025541023585341726,4,7,0,0,2,3,2,11,23,0,0,1.0769230769230769,152.66666666666666,65535,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.84615384615384,149.71428571428572,0,13,14,2026,2096
